review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,language,topics
RVW000774,BKG002688,CUST0190,FLT00114,2025-01-11,5,Good value for the price paid. Boarded and pushed back early — great work. Would fly again.,en,value_for_money;punctuality
RVW000775,BKG002690,CUST0015,FLT00114,2025-01-20,4,Baggage handling was efficient on arrival. Cabin was clean and well prepared.,en,baggage;cleanliness
RVW000776,BKG002699,CUST0071,FLT00114,2025-01-22,3,Staff were unhelpful when I asked questions. My luggage was damaged on arrival.,en,staff_service;baggage
RVW000777,BKG002700,CUST0153,FLT00114,2025-01-09,3,Reasonable fare for the route. One bag arrived on a later flight — frustrating.,en,value_for_money;baggage
RVW000778,BKG002701,CUST0196,FLT00115,2025-01-15,4,Reasonable fare for the route.,en,value_for_money
RVW000779,BKG002704,CUST0177,FLT00115,2025-01-15,4,Crew handled a tough situation with patience.,en,staff_service
RVW000780,BKG002707,CUST0169,FLT00115,2025-01-15,5,Reasonable fare for the route. Baggage handling was efficient on arrival. Great experience overall.,en,value_for_money;baggage
RVW000781,BKG002713,CUST0121,FLT00115,2025-01-22,4,Bags arrived quickly at the carousel. Staff went out of their way to help.,en,baggage;staff_service
RVW000782,BKG002722,CUST0214,FLT00115,2025-01-12,3,Boarding was orderly and quick. Cabin crew were friendly and professional.,en,boarding;staff_service
RVW000783,BKG002724,CUST0099,FLT00115,2025-01-22,4,Lavatories were kept tidy throughout the flight.,en,cleanliness
RVW000784,BKG002730,CUST0068,FLT00116,2025-01-13,3,Crew handled a tough situation with patience.,en,staff_service
RVW000785,BKG002731,CUST0020,FLT00116,2025-01-13,3,Departed and arrived on time. Boarding was orderly and quick.,en,punctuality;boarding
RVW000786,BKG002739,CUST0246,FLT00116,2025-01-11,4,Good beverage selection on board.,en,food_beverage
RVW000787,BKG002742,CUST0060,FLT00116,2025-01-15,3,Would not pay this fare again given the experience. Clear announcements from the flight deck.,en,value_for_money;communication
RVW000788,BKG002744,CUST0202,FLT00116,2025-01-21,3,Cabin was modern and pleasant. No communication during the delay — very frustrating. Boarding was orderly and quick.,en,cabin_comfort;communication;boarding
RVW000789,BKG002748,CUST0045,FLT00116,2025-01-17,2,Departed over an hour late and I missed my connection. My luggage was damaged on arrival.,en,punctuality;baggage
RVW000790,BKG002758,CUST0224,FLT00117,2025-01-16,1,Customer service was indifferent. Would not pay this fare again given the experience. Departed over an hour late and I missed my connection. Hope they take this feedback seriously.,en,staff_service;value_for_money;punctuality
RVW000791,BKG002759,CUST0065,FLT00117,2025-01-14,3,"Hard to sleep, seat was not ideal for a long flight.",en,cabin_comfort
RVW000792,BKG002764,CUST0268,FLT00117,2025-01-20,3,Priority boarding worked smoothly. Staff were unhelpful when I asked questions.,en,boarding;staff_service
RVW000793,BKG002772,CUST0157,FLT00117,2025-01-18,3,Information from staff was inconsistent.,en,communication
RVW000794,BKG002774,CUST0165,FLT00117,2025-01-10,1,Boarding was very slow and disorganized. Very disappointing experience.,en,boarding
RVW000795,BKG002783,CUST0041,FLT00118,2025-01-17,1,Long wait for bags at the carousel. Departed over an hour late and I missed my connection. Hope they take this feedback seriously.,en,baggage;punctuality
RVW000796,BKG002786,CUST0054,FLT00118,2025-01-10,4,Crew kept us informed throughout the flight.,en,communication
RVW000797,BKG002789,CUST0162,FLT00118,2025-01-11,2,Boarding was very slow and disorganized. Boarding announced late and we sat on the apron for ages.,en,boarding;punctuality
RVW000798,BKG002793,CUST0159,FLT00118,2025-01-13,3,"Boarding was very slow and disorganized. Meal was disappointing, especially for a long-haul flight. Seat was comfortable for the route length.",en,boarding;food_beverage;cabin_comfort
RVW000799,BKG002794,CUST0262,FLT00118,2025-01-22,3,Bags arrived quickly at the carousel.,en,baggage
RVW000800,BKG002799,CUST0024,FLT00118,2025-01-14,3,Boarding was very slow and disorganized. Recline didn't work properly. Felt overpriced for what was offered.,en,boarding;cabin_comfort;value_for_money
RVW000801,BKG002800,CUST0132,FLT00118,2025-01-16,3,Snack service was a nice touch.,en,food_beverage
RVW000802,BKG002807,CUST0288,FLT00119,2025-01-18,2,Departed over an hour late and I missed my connection. One bag arrived on a later flight — frustrating.,en,punctuality;baggage
RVW000803,BKG002808,CUST0239,FLT00119,2025-01-21,3,Attentive service from boarding to landing. Chaotic boarding process at the gate.,en,staff_service;boarding
RVW000804,BKG002811,CUST0089,FLT00119,2025-01-14,2,Would not pay this fare again given the experience.,en,value_for_money
RVW000805,BKG002825,CUST0165,FLT00119,2025-01-12,2,Departed over an hour late and I missed my connection.,en,punctuality
RVW000806,BKG002830,CUST0086,FLT00120,2025-01-22,2,Seat was cramped and uncomfortable. We were left guessing what was happening.,en,cabin_comfort;communication
RVW000807,BKG002831,CUST0024,FLT00120,2025-01-14,3,Bags arrived quickly at the carousel. Boarding was very slow and disorganized.,en,baggage;boarding
RVW000808,BKG002834,CUST0048,FLT00120,2025-01-14,2,We were left guessing what was happening. Crew seemed rushed and impatient.,en,communication;staff_service
RVW000809,BKG002835,CUST0085,FLT00120,2025-01-17,4,Bags arrived quickly at the carousel.,en,baggage
RVW000810,BKG002850,CUST0248,FLT00120,2025-01-12,2,Drinks options were very limited. Crew seemed rushed and impatient. Recline didn't work properly.,en,food_beverage;staff_service;cabin_comfort
RVW000811,BKG002856,CUST0075,FLT00121,2025-01-21,4,Meal was tasty and well presented. Baggage handling was efficient on arrival.,en,food_beverage;baggage
RVW000812,BKG002864,CUST0017,FLT00121,2025-01-10,3,Attentive service from boarding to landing.,en,staff_service
RVW000813,BKG002867,CUST0169,FLT00121,2025-01-10,5,Priority boarding worked smoothly. Newer aircraft made a real difference. Good value for the price paid. Highly recommend this airline.,en,boarding;cabin_comfort;value_for_money
RVW000814,BKG002872,CUST0145,FLT00121,2025-01-13,4,Seat was comfortable for the route length. Good beverage selection on board. Crew handled a tough situation with patience.,en,cabin_comfort;food_beverage;staff_service
RVW000815,BKG002879,CUST0131,FLT00122,2025-01-12,5,Good value for the price paid. Crew handled a tough situation with patience. Would fly again.,en,value_for_money;staff_service
RVW000816,BKG002887,CUST0184,FLT00122,2025-01-18,2,Information from staff was inconsistent.,en,communication
RVW000817,BKG002902,CUST0064,FLT00123,2025-01-11,4,Meal was tasty and well presented. Bags arrived quickly at the carousel. Plenty of legroom in this cabin.,en,food_beverage;baggage;cabin_comfort
RVW000818,BKG002904,CUST0093,FLT00123,2025-01-13,5,Priority boarding worked smoothly. Baggage handling was efficient on arrival. Would fly again.,en,boarding;baggage
RVW000819,BKG002905,CUST0117,FLT00123,2025-01-19,4,Plenty of legroom in this cabin.,en,cabin_comfort
RVW000820,BKG002907,CUST0161,FLT00123,2025-01-14,5,Boarding was orderly and quick. Newer aircraft made a real difference. Good value for the price paid. Highly recommend this airline.,en,boarding;cabin_comfort;value_for_money
RVW000821,BKG002913,CUST0083,FLT00123,2025-01-16,3,Cabin felt tired and the seat padding was thin. Reasonable fare for the route. Significant delay with poor communication.,en,cabin_comfort;value_for_money;punctuality
RVW000822,BKG002915,CUST0031,FLT00123,2025-01-09,5,Boarding was orderly and quick. Boarded and pushed back early — great work. Highly recommend this airline.,en,boarding;punctuality
RVW000823,BKG002919,CUST0242,FLT00123,2025-01-14,5,Good beverage selection on board. Highly recommend this airline.,en,food_beverage
RVW000824,BKG002920,CUST0277,FLT00123,2025-01-10,4,Good value for the price paid.,en,value_for_money
RVW000825,BKG002924,CUST0201,FLT00123,2025-01-19,4,Clear announcements from the flight deck. Snack service was a nice touch.,en,communication;food_beverage
RVW000826,BKG002925,CUST0131,FLT00123,2025-01-09,5,Clear announcements from the flight deck. Plenty of legroom in this cabin. Cabin crew were friendly and professional. Great experience overall.,en,communication;cabin_comfort;staff_service
RVW000827,BKG002927,CUST0226,FLT00124,2025-01-22,5,Good beverage selection on board. Cabin was modern and pleasant. Great experience overall.,en,food_beverage;cabin_comfort
RVW000828,BKG002929,CUST0272,FLT00124,2025-01-18,3,Seat was cramped and uncomfortable.,en,cabin_comfort
RVW000829,BKG002933,CUST0041,FLT00124,2025-01-14,4,Baggage handling was efficient on arrival. Good beverage selection on board.,en,baggage;food_beverage
RVW000830,BKG002940,CUST0245,FLT00124,2025-01-16,4,Cabin crew were friendly and professional. Seat was comfortable for the route length.,en,staff_service;cabin_comfort
RVW000831,BKG002942,CUST0093,FLT00124,2025-01-17,3,Crew kept us informed throughout the flight. Long wait for bags at the carousel.,en,communication;baggage
RVW000832,BKG002943,CUST0006,FLT00124,2025-01-11,3,Snack service was a nice touch. Baggage handling was efficient on arrival. Good selection of entertainment for a long-haul flight.,en,food_beverage;baggage;entertainment
RVW000833,BKG002950,CUST0105,FLT00124,2025-01-10,3,Cabin felt tired and the seat padding was thin.,en,cabin_comfort
RVW000834,BKG002951,CUST0049,FLT00125,2025-01-22,3,Staff were unhelpful when I asked questions. Cabin was modern and pleasant.,en,staff_service;cabin_comfort
RVW000835,BKG002952,CUST0192,FLT00125,2025-01-13,4,Crew handled a tough situation with patience. Baggage handling was efficient on arrival.,en,staff_service;baggage
RVW000836,BKG002956,CUST0097,FLT00125,2025-01-10,4,"Clear announcements from the flight deck. Newer aircraft made a real difference. Right on schedule, exactly what I needed.",en,communication;cabin_comfort;punctuality
RVW000837,BKG002957,CUST0160,FLT00125,2025-01-12,5,"Right on schedule, exactly what I needed. Would fly again.",en,punctuality
RVW000838,BKG002962,CUST0143,FLT00125,2025-01-16,3,Seat was comfortable for the route length. Crew kept us informed throughout the flight.,en,cabin_comfort;communication
RVW000839,BKG002971,CUST0042,FLT00125,2025-01-12,5,Newer aircraft made a real difference. Bags arrived quickly at the carousel. Would fly again.,en,cabin_comfort;baggage
RVW000840,BKG002973,CUST0160,FLT00125,2025-01-12,4,"Smooth and punctual flight, no fuss. Plenty of legroom in this cabin. Cabin crew were friendly and professional.",en,punctuality;cabin_comfort;staff_service
RVW000841,BKG002974,CUST0185,FLT00125,2025-01-09,4,Boarded and pushed back early — great work. Baggage handling was efficient on arrival.,en,punctuality;baggage
RVW000842,BKG002976,CUST0285,FLT00126,2025-01-15,4,Boarding was orderly and quick. Plenty of legroom in this cabin.,en,boarding;cabin_comfort
RVW000843,BKG002977,CUST0002,FLT00126,2025-01-10,3,Significant delay with poor communication. Good beverage selection on board.,en,punctuality;food_beverage
RVW000844,BKG002979,CUST0144,FLT00126,2025-01-10,4,Good value for the price paid. Crew handled a tough situation with patience.,en,value_for_money;staff_service
RVW000845,BKG002982,CUST0088,FLT00126,2025-01-15,4,Good value for the price paid.,en,value_for_money
RVW000846,BKG002988,CUST0187,FLT00126,2025-01-09,4,Cabin crew were friendly and professional. Priority boarding worked smoothly.,en,staff_service;boarding
RVW000847,BKG002989,CUST0146,FLT00126,2025-01-19,4,Clear announcements from the flight deck. Meal was tasty and well presented. Boarded and pushed back early — great work.,en,communication;food_beverage;punctuality
RVW000848,BKG002991,CUST0246,FLT00126,2025-01-09,5,Cabin crew were friendly and professional. Clear announcements from the flight deck. Highly recommend this airline.,en,staff_service;communication
RVW000849,BKG002992,CUST0213,FLT00126,2025-01-12,3,Good value for the price paid.,en,value_for_money
RVW000850,BKG003001,CUST0111,FLT00127,2025-01-20,3,Boarding announced late and we sat on the apron for ages. Snack service was a nice touch.,en,punctuality;food_beverage
RVW000851,BKG003003,CUST0098,FLT00127,2025-01-14,3,My luggage was damaged on arrival. Seat was comfortable for the route length. Boarded and pushed back early — great work.,en,baggage;cabin_comfort;punctuality
RVW000852,BKG003006,CUST0214,FLT00127,2025-01-16,3,Boarding was very slow and disorganized. Staff were unhelpful when I asked questions. My luggage was damaged on arrival.,en,boarding;staff_service;baggage
RVW000853,BKG003008,CUST0036,FLT00127,2025-01-20,3,Felt overpriced for what was offered. Enjoyed the local menu options. Cabin felt tired and the seat padding was thin.,en,value_for_money;food_beverage;cabin_comfort
RVW000854,BKG003011,CUST0091,FLT00127,2025-01-17,5,Crew kept us informed throughout the flight. Would fly again.,en,communication
RVW000855,BKG003012,CUST0083,FLT00127,2025-01-18,5,Attentive service from boarding to landing. Highly recommend this airline.,en,staff_service
RVW000856,BKG003013,CUST0129,FLT00127,2025-01-10,3,Reasonable fare for the route.,en,value_for_money
RVW000857,BKG003020,CUST0152,FLT00127,2025-01-20,3,Priority boarding worked smoothly. My luggage was damaged on arrival.,en,boarding;baggage
RVW000858,BKG003024,CUST0142,FLT00127,2025-01-16,4,Crew handled a tough situation with patience. Good value for the price paid. Crew kept us informed throughout the flight.,en,staff_service;value_for_money;communication
RVW000859,BKG003026,CUST0094,FLT00128,2025-01-13,3,Snack service was a nice touch. Good value for the price paid. Cabin felt tired and the seat padding was thin.,en,food_beverage;value_for_money;cabin_comfort
RVW000860,BKG003028,CUST0289,FLT00128,2025-01-21,5,Reasonable fare for the route. Bags arrived quickly at the carousel. Boarding was orderly and quick. Highly recommend this airline.,en,value_for_money;baggage;boarding
RVW000861,BKG003030,CUST0003,FLT00128,2025-01-20,4,Attentive service from boarding to landing.,en,staff_service
RVW000862,BKG003035,CUST0191,FLT00128,2025-01-13,2,Drinks options were very limited. Long wait for bags at the carousel. Felt overpriced for what was offered.,en,food_beverage;baggage;value_for_money
